study_id,study_label,source_run_id,source_run_path,run_index,model,upstream_provider,treatment,task,source_file,merged_file,exists,source_bytes,source_sha256,source_records_or_lines
prior_relace,Previous · both models via Relace,17__v4-flash-0731__ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/17__v4-flash-0731__ponytail__django__django-13516__r1,17,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-13516,timing-summary.json,traces/timing_summaries.jsonl,True,1326,cfcadc4822cbc43e1de726e422fb839bea65a4d35ae833a4da7e9997b0ac28e1,1
prior_relace,Previous · both models via Relace,17__v4-flash-0731__ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/17__v4-flash-0731__ponytail__django__django-13516__r1,17,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-13516,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1900,9fdec7dc6df6c9ed2277647d96ddeab68149ec33f245ed2d723576db4cc3dc6a,1
prior_relace,Previous · both models via Relace,17__v4-flash-0731__ponytail__django__django-13516__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/17__v4-flash-0731__ponytail__django__django-13516__r1,17,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-13516,model.patch,traces/model_patches.jsonl,True,593,9bf71e90211af95e770eacde83221e93d9791c35d74bb72efb616885060559af,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,api-events.jsonl,traces/api_events.jsonl,True,40652,f0dcc34cf81fd7028e3013d0410500efa91c4e9cdcf0f2868cdb9115a6b98168,34
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,tool-events.jsonl,traces/tool_events.jsonl,True,15418,8f7d0581080ec0a8be23bcfc82e3d384f897db053185dfed269ad27512a05500,32
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,hermes-events.jsonl,traces/hermes_events.jsonl,True,57890,4c97e2c452a3cdd82d437a15b650c01ba78340f6299dee85d865f01d4ec37bd8,70
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1820,bfbd5fd495a2aa6c0878c84fb7ea84ea2131e4b7efb307c3752ebec0c00d4b95,4
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,34917,fa8f807743b5c06f0017176e9749a6782504f4270570225ee708fb9acad23d00,34
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,65877,f8ef0b96fef8d697113ec1f916d44573b3aa553217889574804394132ebf2d9f,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,hermes-session.json,traces/hermes_session_records.jsonl,True,74715,135caadb8b4b93b9ae9dd429af098e1dee5a0885f0755da8ccee7011672725e1,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,usage.json,traces/usage_records.jsonl,True,957,11f7eec2cb5c46f7bed6637622c55f221623e44c3e1bac75114b577ec23364f4,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,timing-summary.json,traces/timing_summaries.jsonl,True,1395,4cba4758dc3074ea6481c7a7ebeff31a5a68f27e8696862be4fedcca385e6631,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1900,9fdec7dc6df6c9ed2277647d96ddeab68149ec33f245ed2d723576db4cc3dc6a,1
prior_relace,Previous · both models via Relace,18__v4-flash-0731__ponytail__django__django-15731__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/18__v4-flash-0731__ponytail__django__django-15731__r1,18,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-15731,model.patch,traces/model_patches.jsonl,True,753,bfd19097730b029e06ddcef65439d751ce9028073bcf9b2adacd34bab70031e8,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,api-events.jsonl,traces/api_events.jsonl,True,105329,465043ed78b654cc58e16b0623983c710e5a8b21ed79efeac4295bff0b1a7b5d,88
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,tool-events.jsonl,traces/tool_events.jsonl,True,42423,0aa634221eb13af1a95c21154926a6509619db32ac5f2d9e1a497edd3d23c4c0,88
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,hermes-events.jsonl,traces/hermes_events.jsonl,True,150071,beec4c76069209df178030991683e640e71f0d69166ea2ac4dfb2eb4c89e5de0,181
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,2319,837f84d2305ff19b6d8d4a8a1f08b45eec506c82bc481297711bb142082ee7e1,5
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,115081,1f3f15d812a7f53ff0781e370ca311fd92026e5e125a8272bf15248de8f5c150,89
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,153981,0f811a35db700ac2f7d1dc6768a00fcc4ca2a5e239de2025798ede8d7ab5b9af,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,hermes-session.json,traces/hermes_session_records.jsonl,True,177057,30edd691ffdc751a7152aaae299d9eb3cbc027be725b346e0d3f0658ea52adf0,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,usage.json,traces/usage_records.jsonl,True,960,3175946d5a4b9913ec5883443c78b159f5de5cbd890124e9fa89966563860d9c,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,timing-summary.json,traces/timing_summaries.jsonl,True,1578,a4903680956a464325396300dc05d3a8f3cf0cb6844020261cd2f27cfa1db3ba,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1214,cda8ee2b467aec18f8c8a17dd4fce18ea32cd5f9407747f766997da3208afea7,1
prior_relace,Previous · both models via Relace,19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/19__v4-flash-0731__caveman__pytest-dev__pytest-7571__r1,19,deepseek/deepseek-v4-flash-0731,relace,caveman,pytest-dev__pytest-7571,model.patch,traces/model_patches.jsonl,True,1307,c17bb5996eb63f18cb164ee82553920ee931441c58faf2552ebf882462a5e6e2,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,api-events.jsonl,traces/api_events.jsonl,True,151974,03df0159264e257acea1d162952ccd732132f88abe6869f0a28393e272e9fea5,128
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,tool-events.jsonl,traces/tool_events.jsonl,True,61808,b3f810eabe9b0c43fa478784ddfe245c52f4329cc7550f7c3a874e1446095f36,128
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,hermes-events.jsonl,traces/hermes_events.jsonl,True,215625,3b76fee71096209dd62fe0afd9bc192fe37fa6fb7634e81bcc665571f0893dca,260
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1843,070780dcc44448eb0ea18adab655e14ff4fe36949af4ed86ccae041941fdcdaa,4
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,143381,ba4bcb9b5f4ce823827c937a865fee853a41c368411e068d95a1ee0478ff48c9,126
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,199524,52b73e3a612a488d9ee6df85df9754d9bd258487bb7b3e19808c8ca4933c888f,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,hermes-session.json,traces/hermes_session_records.jsonl,True,232290,06801f830c523ac6e09b83b63ae989b89bb9147e9a05dca141493522d7121cee,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,usage.json,traces/usage_records.jsonl,True,966,2cc86ba27b6372aa0a42993f341139d3ab96b76e0fd3484a18802c4e49c46d40,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,timing-summary.json,traces/timing_summaries.jsonl,True,1399,b5c45e0dd65c8a65bfadbace9ebd20101a1bcca39acd3521c4932a35040c0c6f,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1912,fa2d41a7aec03f70f2d081167125d47e5ef2c2ba18808f924bc452aa47d994bd,1
prior_relace,Previous · both models via Relace,20__v4-1-flash__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/20__v4-1-flash__ponytail__django__django-16662__r1,20,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,django__django-16662,model.patch,traces/model_patches.jsonl,True,1286,f96339d9e4e0efe8ed0a5290becc3c866e3a2ab5dc79cfc04e09d1b8f8b6d320,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,api-events.jsonl,traces/api_events.jsonl,True,114105,afbd94db5762503ad75fcb1cc12a64d89011e43cf458a77896367c2bda9ca4f8,96
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,tool-events.jsonl,traces/tool_events.jsonl,True,44367,f67d5b0820e0942bf6ed4486aab5bd8f82ea5019af6b3b83b27fd68975ae3974,92
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,hermes-events.jsonl,traces/hermes_events.jsonl,True,160316,fd276267ef1080b6ef2d54225b5d943709fdacf4f09256c83c282e359b733463,192
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1844,886dd6f16011c092c2ff1f25e83548e0f5c3ad59c20615a6dbb6e16beac742a2,4
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,121787,96ce20231ad9ac27576ef049c99bcc63a3bceee6351bcd23ab1bcd8bb53b89d1,93
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,167975,30d902d75d5e1ce48fe0490fda0fe2d5edb5904254abcdfbe6a54bf4e7a84208,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,hermes-session.json,traces/hermes_session_records.jsonl,True,192083,d243934eff994c328c3f0809e17651e4b2f3f960f2faa40f5f98135083bff9fb,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,usage.json,traces/usage_records.jsonl,True,949,44229ab6a647f40ee3a2b30cc32704673562723a6f2db287cf9ea26a2cd877fe,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,timing-summary.json,traces/timing_summaries.jsonl,True,1535,f2fcc9a23d20e4e4a639d7f9e4a076d244d9e7a48f1f31d98a0c6375a3ad812b,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1912,fa2d41a7aec03f70f2d081167125d47e5ef2c2ba18808f924bc452aa47d994bd,1
prior_relace,Previous · both models via Relace,21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/21__v4-1-flash__ponytail__pytest-dev__pytest-7571__r1,21,deepseek/deepseek-v4.1-flash-20260910,relace,ponytail,pytest-dev__pytest-7571,model.patch,traces/model_patches.jsonl,True,934,fd534cecc0a7156893db0ce4c5adf2bd3a7f681d704ab3a816101367bf193af7,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,api-events.jsonl,traces/api_events.jsonl,True,55008,29ec0d2135ec4cdf3fd13ef83c5e8d19293bea47c9aeee40b9954fc9b6be7ba3,46
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,tool-events.jsonl,traces/tool_events.jsonl,True,22183,f10f4926ded8e0620873dc652693aed4c1fc7c544d96a11daeb10402c50b42bd,46
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,hermes-events.jsonl,traces/hermes_events.jsonl,True,79011,64adf97bad2197105a44c2d55e9d77c0cffd6d6139c657b25f8459952d5a1457,96
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1820,4dab345d282f572689e6722ed03420983e4dfaf4795203e71e059526da3884f3,4
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,48068,524cc436a98614e4012d848aa43d667d466172cea2e4771bcbb5ce35697c3de7,47
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,82223,d47721deb2f5b804a33327f3c630d31257f4f5dcc1f1d24588904c3f748685b1,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,hermes-session.json,traces/hermes_session_records.jsonl,True,94463,ac97e7941d7f5295b62a09eedef3440c193747c1a04f2924c4e1f197d0f60993,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,usage.json,traces/usage_records.jsonl,True,937,aa080a74432bd2c71ec46c203fc0bf9c09973d66cb2de657fa49270b31dcc3db,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,timing-summary.json,traces/timing_summaries.jsonl,True,1460,1c03e3ce939cf6bf48217f01f6df18f1db69c95686afe625ca4da61a242affe0,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,treatment-evidence.json,traces/treatment_evidence.jsonl,True,1900,9fdec7dc6df6c9ed2277647d96ddeab68149ec33f245ed2d723576db4cc3dc6a,1
prior_relace,Previous · both models via Relace,22__v4-flash-0731__ponytail__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/22__v4-flash-0731__ponytail__django__django-16662__r1,22,deepseek/deepseek-v4-flash-0731,relace,ponytail,django__django-16662,model.patch,traces/model_patches.jsonl,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,api-events.jsonl,traces/api_events.jsonl,True,126902,abc336d478e2b2e51853e1191e92a8c2487c4e7557ae58c9fd8deae1e1ee68a0,106
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,tool-events.jsonl,traces/tool_events.jsonl,True,50121,01f4873ba60b44ec3ceabea283426ddbfe31858297d54acecc2300c3f476109f,104
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,hermes-events.jsonl,traces/hermes_events.jsonl,True,178842,4cd182f66e15b2bffa3554deba70edd02d5926c4226f9c3121f6031c5bff68ed,214
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,lifecycle-events.jsonl,traces/lifecycle_events.jsonl,True,1819,aafede6a7a7f7b0f1d6a99f118a7bb3499c224a9fb7a78b303fde910e2d2c8a9,4
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,hermes-session.trace.jsonl,traces/hermes_session_trace.jsonl,True,134475,97e738292b16e991883c33903835f18e5c78c0b0a70f9d7c7f75de70d3563a0c,106
prior_relace,Previous · both models via Relace,23__v4-flash-0731__baseline__django__django-16662__r1,benchmark-results/deepseek-v4-v41-relace-20260920-185646/runs/23__v4-flash-0731__baseline__django__django-16662__r1,23,deepseek/deepseek-v4-flash-0731,relace,baseline,django__django-16662,hermes-session.jsonl,traces/hermes_session_records.jsonl,True,178810,54eafafafb34d81036e7e3c22325a8a771359dc22404fd83c2c313db7c0d4760,1
